sample_id,text_token_ids_match_raw,text_content_rows,audio_observed_rows,vision_observed_rows,at_50_token_limit,av_alignment_status
233171$_$7,True,8,8,8,False,unverified: separate modality axes
233356$_$1,True,11,11,11,False,unverified: separate modality axes
233356$_$3,True,13,13,13,False,unverified: separate modality axes
233366$_$4,True,20,20,20,False,unverified: separate modality axes
233389$_$0,True,1,1,1,False,unverified: separate modality axes
233389$_$5,True,37,37,37,False,unverified: separate modality axes
234053$_$26,True,5,5,5,False,unverified: separate modality axes
234053$_$21,True,7,7,7,False,unverified: separate modality axes
234053$_$1,True,12,12,12,False,unverified: separate modality axes
234053$_$11,True,37,37,12,False,unverified: separate modality axes
234053$_$17,True,5,5,0,False,unverified: separate modality axes
234053$_$19,True,11,11,9,False,unverified: separate modality axes
234053$_$18,True,15,15,11,False,unverified: separate modality axes
234587$_$2,True,16,16,16,False,unverified: separate modality axes
234587$_$5,True,22,22,22,False,unverified: separate modality axes
234587$_$11,True,27,27,27,False,unverified: separate modality axes
234587$_$14,True,24,24,24,False,unverified: separate modality axes
234587$_$16,True,10,10,9,False,unverified: separate modality axes
234587$_$19,True,19,19,19,False,unverified: separate modality axes
236399$_$4,True,8,8,7,False,unverified: separate modality axes
236696$_$7,True,8,8,8,False,unverified: separate modality axes
238023$_$22,True,31,31,31,False,unverified: separate modality axes
238023$_$1,True,18,18,18,False,unverified: separate modality axes
238023$_$37,True,45,45,45,False,unverified: separate modality axes
238039$_$6,True,19,19,19,False,unverified: separate modality axes
238060$_$13,True,43,43,43,False,unverified: separate modality axes
238060$_$18,True,37,37,37,False,unverified: separate modality axes
238060$_$5,True,23,23,23,False,unverified: separate modality axes
238060$_$7,True,48,48,48,True,unverified: separate modality axes
238100$_$3,True,14,14,14,False,unverified: separate modality axes
238645$_$20,True,21,21,21,False,unverified: separate modality axes
238645$_$23,True,23,23,23,False,unverified: separate modality axes
238645$_$0,True,3,3,3,False,unverified: separate modality axes
238645$_$6,True,5,5,5,False,unverified: separate modality axes
238645$_$8,True,7,7,7,False,unverified: separate modality axes
238889$_$2,True,24,24,24,False,unverified: separate modality axes
238889$_$5,True,13,13,13,False,unverified: separate modality axes
238889$_$4,True,25,25,25,False,unverified: separate modality axes
238889$_$6,True,22,22,22,False,unverified: separate modality axes
239235$_$11,True,18,18,18,False,unverified: separate modality axes
239235$_$13,True,19,19,19,False,unverified: separate modality axes
239235$_$1,True,13,13,13,False,unverified: separate modality axes
239235$_$4,True,18,18,18,False,unverified: separate modality axes
239235$_$8,True,10,10,9,False,unverified: separate modality axes
239572$_$2,True,48,48,48,True,unverified: separate modality axes
239572$_$4,True,5,5,5,False,unverified: separate modality axes
23YlZoucbyM$_$4,True,30,30,30,False,unverified: separate modality axes
240915$_$1,True,19,19,19,False,unverified: separate modality axes
240915$_$2,True,27,27,27,False,unverified: separate modality axes
240915$_$8,True,10,10,10,False,unverified: separate modality axes
241164$_$10,True,34,34,34,False,unverified: separate modality axes
241164$_$1,True,19,19,19,False,unverified: separate modality axes
241164$_$0,True,19,19,19,False,unverified: separate modality axes
241164$_$9,True,10,10,10,False,unverified: separate modality axes
241172$_$3,True,42,42,42,False,unverified: separate modality axes
241172$_$7,True,23,23,23,False,unverified: separate modality axes
24202$_$10,True,21,21,21,False,unverified: separate modality axes
24202$_$5,True,16,16,16,False,unverified: separate modality axes
24202$_$4,True,8,8,8,False,unverified: separate modality axes
24202$_$9,True,13,13,13,False,unverified: separate modality axes
243338$_$20,True,16,16,16,False,unverified: separate modality axes
243338$_$21,True,5,5,5,False,unverified: separate modality axes
243338$_$22,True,48,48,25,True,unverified: separate modality axes
243338$_$9,True,32,32,25,False,unverified: separate modality axes
243341$_$23,True,12,12,12,False,unverified: separate modality axes
243341$_$2,True,12,12,12,False,unverified: separate modality axes
243341$_$7,True,13,13,13,False,unverified: separate modality axes
243341$_$10,True,9,9,9,False,unverified: separate modality axes
243341$_$14,True,23,23,9,False,unverified: separate modality axes
244180$_$20,True,30,30,30,False,unverified: separate modality axes
244180$_$4,True,11,11,11,False,unverified: separate modality axes
244180$_$19,True,14,14,14,False,unverified: separate modality axes
244180$_$18,True,5,5,5,False,unverified: separate modality axes
244261$_$24,True,7,7,0,False,unverified: separate modality axes
244261$_$20,True,22,22,7,False,unverified: separate modality axes
244261$_$4,True,24,24,24,False,unverified: separate modality axes
244261$_$7,True,14,14,14,False,unverified: separate modality axes
244261$_$12,True,48,48,48,True,unverified: separate modality axes
244261$_$14,True,19,19,19,False,unverified: separate modality axes
244623$_$4,True,5,5,5,False,unverified: separate modality axes
244623$_$9,True,4,4,4,False,unverified: separate modality axes
244623$_$11,True,17,17,17,False,unverified: separate modality axes
244623$_$17,True,33,33,33,False,unverified: separate modality axes
244623$_$37,True,5,5,5,False,unverified: separate modality axes
244817$_$2,True,15,15,15,False,unverified: separate modality axes
244817$_$5,True,26,26,26,False,unverified: separate modality axes
244817$_$9,True,32,32,32,False,unverified: separate modality axes
245243$_$4,True,47,47,47,False,unverified: separate modality axes
245276$_$2,True,9,9,9,False,unverified: separate modality axes
245276$_$4,True,9,9,9,False,unverified: separate modality axes
245276$_$7,True,16,16,6,False,unverified: separate modality axes
245497$_$1,True,48,48,48,True,unverified: separate modality axes
245497$_$2,True,30,30,30,False,unverified: separate modality axes
245497$_$4,True,27,27,27,False,unverified: separate modality axes
247382$_$1,True,17,17,0,False,unverified: separate modality axes
247382$_$2,True,42,42,42,False,unverified: separate modality axes
247382$_$6,True,21,21,21,False,unverified: separate modality axes
247382$_$9,True,9,9,9,False,unverified: separate modality axes
247382$_$11,True,33,33,33,False,unverified: separate modality axes
247382$_$13,True,26,26,26,False,unverified: separate modality axes
247382$_$14,True,23,23,23,False,unverified: separate modality axes
248837$_$12,True,18,18,4,False,unverified: separate modality axes
248837$_$6,True,8,8,0,False,unverified: separate modality axes
24xayGF5yYA$_$24,True,46,46,41,False,unverified: separate modality axes
24xayGF5yYA$_$26,True,26,26,26,False,unverified: separate modality axes
24xayGF5yYA$_$3,True,6,6,6,False,unverified: separate modality axes
24xayGF5yYA$_$2,True,22,22,12,False,unverified: separate modality axes
24xayGF5yYA$_$10,True,27,27,27,False,unverified: separate modality axes
24xayGF5yYA$_$15,True,13,13,13,False,unverified: separate modality axes
24xayGF5yYA$_$16,True,31,31,29,False,unverified: separate modality axes
250430$_$11,True,19,19,19,False,unverified: separate modality axes
250430$_$10,True,11,11,11,False,unverified: separate modality axes
250430$_$6,True,23,23,23,False,unverified: separate modality axes
251417$_$1,True,7,7,7,False,unverified: separate modality axes
251417$_$0,True,18,18,18,False,unverified: separate modality axes
251646$_$13,True,22,22,22,False,unverified: separate modality axes
251646$_$2,True,20,20,20,False,unverified: separate modality axes
251646$_$4,True,10,10,10,False,unverified: separate modality axes
251646$_$7,True,48,48,48,True,unverified: separate modality axes
251826$_$6,True,13,13,13,False,unverified: separate modality axes
251839$_$13,True,25,25,25,False,unverified: separate modality axes
252177$_$2,True,9,9,9,False,unverified: separate modality axes
252177$_$4,True,48,48,48,True,unverified: separate modality axes
252177$_$9,True,9,9,9,False,unverified: separate modality axes
25271$_$10,True,10,10,10,False,unverified: separate modality axes
25271$_$0,True,36,36,35,False,unverified: separate modality axes
254298$_$14,True,12,12,12,False,unverified: separate modality axes
254298$_$0,True,3,3,0,False,unverified: separate modality axes
254298$_$2,True,30,30,30,False,unverified: separate modality axes
25522$_$0,True,11,11,11,False,unverified: separate modality axes
25522$_$3,True,38,38,38,False,unverified: separate modality axes
25522$_$5,True,38,38,38,False,unverified: separate modality axes
255224$_$1,True,44,44,44,False,unverified: separate modality axes
255224$_$5,True,23,23,23,False,unverified: separate modality axes
255224$_$9,True,48,48,48,True,unverified: separate modality axes
255224$_$8,True,17,17,17,False,unverified: separate modality axes
255226$_$5,True,48,48,48,True,unverified: separate modality axes
255226$_$8,True,29,29,29,False,unverified: separate modality axes
255338$_$1,True,9,9,9,False,unverified: separate modality axes
255338$_$2,True,6,6,6,False,unverified: separate modality axes
255338$_$5,True,48,48,48,True,unverified: separate modality axes
255338$_$7,True,18,18,18,False,unverified: separate modality axes
255338$_$8,True,9,9,9,False,unverified: separate modality axes
255343$_$0,True,22,22,22,False,unverified: separate modality axes
255343$_$5,True,12,12,12,False,unverified: separate modality axes
255343$_$8,True,12,12,12,False,unverified: separate modality axes
255852$_$0,True,1,1,1,False,unverified: separate modality axes
255852$_$6,True,21,21,21,False,unverified: separate modality axes
255852$_$8,True,31,31,31,False,unverified: separate modality axes
256174$_$6,True,17,17,17,False,unverified: separate modality axes
256935$_$0,True,14,14,14,False,unverified: separate modality axes
256935$_$4,True,25,25,25,False,unverified: separate modality axes
256935$_$9,True,20,20,20,False,unverified: separate modality axes
256935$_$10,True,18,18,18,False,unverified: separate modality axes
256976$_$12,True,34,34,34,False,unverified: separate modality axes
256976$_$2,True,23,23,15,False,unverified: separate modality axes
256976$_$4,True,25,25,25,False,unverified: separate modality axes
257045$_$11,True,14,14,14,False,unverified: separate modality axes
257045$_$1,True,20,20,18,False,unverified: separate modality axes
257531$_$15,True,25,25,25,False,unverified: separate modality axes
257531$_$17,True,12,12,12,False,unverified: separate modality axes
257531$_$1,True,12,12,12,False,unverified: separate modality axes
257531$_$2,True,15,15,15,False,unverified: separate modality axes
257771$_$15,True,12,12,12,False,unverified: separate modality axes
257771$_$0,True,18,18,18,False,unverified: separate modality axes
257771$_$3,True,18,18,18,False,unverified: separate modality axes
257771$_$8,True,13,13,13,False,unverified: separate modality axes
259260$_$26,True,13,13,13,False,unverified: separate modality axes
259260$_$20,True,23,23,23,False,unverified: separate modality axes
259260$_$22,True,4,4,4,False,unverified: separate modality axes
259260$_$1,True,10,10,8,False,unverified: separate modality axes
259260$_$37,True,13,13,13,False,unverified: separate modality axes
25t8nrkUfRY$_$1,True,29,29,26,False,unverified: separate modality axes
260011$_$20,True,11,11,10,False,unverified: separate modality axes
260011$_$16,True,9,9,9,False,unverified: separate modality axes
260011$_$0,True,5,5,5,False,unverified: separate modality axes
260011$_$3,True,8,8,8,False,unverified: separate modality axes
261267$_$11,True,24,24,24,False,unverified: separate modality axes
261267$_$12,True,34,34,34,False,unverified: separate modality axes
261267$_$15,True,29,29,29,False,unverified: separate modality axes
261267$_$16,True,10,10,10,False,unverified: separate modality axes
261267$_$19,True,17,17,17,False,unverified: separate modality axes
261267$_$18,True,46,46,46,False,unverified: separate modality axes
261267$_$2,True,4,4,4,False,unverified: separate modality axes
261267$_$4,True,9,9,9,False,unverified: separate modality axes
261267$_$8,True,12,12,12,False,unverified: separate modality axes
261326$_$0,True,2,2,2,False,unverified: separate modality axes
261326$_$3,True,48,48,48,True,unverified: separate modality axes
261900$_$24,True,21,21,21,False,unverified: separate modality axes
261900$_$27,True,25,25,25,False,unverified: separate modality axes
261900$_$7,True,9,9,9,False,unverified: separate modality axes
261900$_$9,True,11,11,11,False,unverified: separate modality axes
261900$_$8,True,16,16,16,False,unverified: separate modality axes
261900$_$30,True,12,12,12,False,unverified: separate modality axes
261900$_$36,True,15,15,15,False,unverified: separate modality axes
261900$_$34,True,8,8,8,False,unverified: separate modality axes
261900$_$33,True,32,32,32,False,unverified: separate modality axes
261902$_$0,True,4,4,4,False,unverified: separate modality axes
261902$_$10,True,14,14,14,False,unverified: separate modality axes
261902$_$15,True,35,35,35,False,unverified: separate modality axes
261902$_$18,True,14,14,14,False,unverified: separate modality axes
262165$_$22,True,7,7,3,False,unverified: separate modality axes
262165$_$2,True,4,4,4,False,unverified: separate modality axes
262165$_$4,True,48,48,42,True,unverified: separate modality axes
262165$_$7,True,48,48,47,True,unverified: separate modality axes
262165$_$6,True,31,31,30,False,unverified: separate modality axes
262165$_$8,True,45,45,32,False,unverified: separate modality axes
262165$_$13,True,14,14,5,False,unverified: separate modality axes
262165$_$15,True,21,21,21,False,unverified: separate modality axes
262165$_$17,True,12,12,8,False,unverified: separate modality axes
262165$_$19,True,48,48,39,True,unverified: separate modality axes
262165$_$18,True,17,17,17,False,unverified: separate modality axes
264418$_$10,True,15,15,15,False,unverified: separate modality axes
264418$_$13,True,6,6,6,False,unverified: separate modality axes
264418$_$15,True,10,10,10,False,unverified: separate modality axes
264418$_$4,True,29,29,29,False,unverified: separate modality axes
