样本编号,预测极性,预测强度,预测最大概率,负向概率,中性概率,正向概率,真实极性,真实强度,分类是否错误,绝对误差,文本不可用比例,语音不可用比例,视觉不可用比例,文本
252998$_$4,Negative,-0.9624269604682922,0.7492225766181946,0.7492225766181946,0.17170269787311554,0.07907465100288391,Negative,-0.3333333432674408,False,0.6290936470031738,0.0,0.0,0.0,"(umm) His his (stutter) mother tries to buy her off (uhh) but it's his sister Parker Posey who is (umm) completely obscene, {laughs} or not obscene, insane and obsessed (umm) by her brother who probably most frightens us (uhh) in this movie"
252998$_$7,Negative,-0.9997453689575195,0.8159606456756592,0.8159606456756592,0.0681341290473938,0.11590524762868881,Positive,1.3333333730697632,True,2.3330788612365723,0.0,0.0,0.05405405405405406,(uhh) I think the best line in the movie comes from Tori Spelling when she looks at Parker Posey and says no you're not insane you're just incredibly spoiled
252998$_$8,Neutral,0.0,0.5240398049354553,0.3098614513874054,0.5240398049354553,0.1660987287759781,Negative,-1.6666666269302368,True,1.6666666269302368,0.0,0.0,0.0,(uhh) The House of Yes a rounding no
257247$_$10,Negative,-1.2681758403778076,0.8580582737922668,0.8580582737922668,0.07601476460695267,0.06592689454555511,Negative,-0.3333333432674408,False,0.9348424673080444,0.0,0.0,0.0,Some of it's kind of bad
257247$_$12,Negative,-1.4795135259628296,0.8860821723937988,0.8860821723937988,0.05677814409136772,0.05713977292180061,Negative,-1.6666666269302368,False,0.18715310096740723,0.0,0.0,0.0,"Wasn't well executed, pretty formulaic, bad ending, wouldn't recommend watching it"
257247$_$2,Neutral,0.0,0.654233455657959,0.08556390553712845,0.654233455657959,0.26020264625549316,Neutral,0.0,False,0.0,0.0,0.0,0.0,It's (uhh) from the director of Independence Day and the Day After Tomorrow
258654$_$1,Negative,-1.3954700231552124,0.877414882183075,0.877414882183075,0.06317787617444992,0.05940723419189453,Negative,-1.3333333730697632,False,0.06213665008544922,0.0,0.0,0.0,"It really has no plot, just an excuse for Will Ferrell to do crazy dumb things and (uhh) basically I think Will Ferrell might be out of schtick (uhh) all of his movies have been kind of dropping off into being repetitive and dumber and dumber and this one is probably the worst movie he's ever made"
258654$_$3,Negative,-1.1049553155899048,0.8238459229469299,0.8238459229469299,0.04722673073410988,0.1289273053407669,Negative,-2.3333332538604736,False,1.2283779382705688,0.0,0.0,0.0,"This is a really bad movie, it has no plot whatsoever and I really had high hopes for it because at his best Will Ferrell can be (uhh) apparently zany and funny, but spent a lot of money advertising (uhh) this movie, had multiple spots during the superbowl"
258654$_$4,Neutral,0.0,0.6446259617805481,0.13045257329940796,0.6446259617805481,0.22492150962352753,Neutral,0.0,False,0.0,0.0,0.0,0.0,They even put the semi-pro character into the sports illustrated swimsuit edition
266791$_$24,Negative,-1.2055377960205078,0.8467488288879395,0.8467488288879395,0.08258718252182007,0.07066401094198227,Negative,-1.6666666269302368,False,0.461128830909729,0.0,0.0,0.0,And it doesn't help that the words they're delivering are just dumb
266791$_$20,Neutral,0.0,0.5124625563621521,0.26853302121162415,0.5124625563621521,0.21900440752506256,Positive,0.6666666865348816,True,0.6666666865348816,0.0,0.0,0.0,"(uhh) With Bruce Willis or Mel Gibson, (umm) Paul Giamatti, (uhh) Bryce Dallas Howard, they're all decent actors in his movies"
266791$_$21,Negative,-1.2504783868789673,0.8605182766914368,0.8605182766914368,0.08080966770648956,0.0586719810962677,Negative,-1.6666666269302368,False,0.41618824005126953,0.0,0.0,0.0,"(umm) I don't know if it was teaming up with Mark Wahlberg, who has is notori notoriously (stutter) wooden actor I don't know if that hurt the film, or not, but he also did not get anything out of John Leguizamo or Zooey Deschanel, who are usually pretty fine actors themselves"
266791$_$23,Positive,0.35738036036491394,0.5181208252906799,0.1206071674823761,0.3612719476222992,0.5181208252906799,Negative,-2.6666667461395264,True,3.0240471363067627,0.0,0.0,0.0,"As you're watching the movie it looks like they're actually looking at cue cards and reading these words for the first time, that's how the delivery is"
266791$_$29,Neutral,0.0,0.6420629620552063,0.139948308467865,0.6420629620552063,0.2179887294769287,Negative,-1.6666666269302368,True,1.6666666269302368,0.0,0.0,0.0,Obviously CG
266791$_$3,Neutral,0.0,0.49294671416282654,0.3575716018676758,0.49294671416282654,0.1494816690683365,Positive,1.0,True,1.0,0.0,0.0,0.0,"Night Shyamalan, who previously directed the good movies Sixth Sense, Unbreakable and Signs"
266791$_$5,Negative,-1.2780530452728271,0.852749764919281,0.852749764919281,0.08685243129730225,0.060397837311029434,Negative,-2.3333332538604736,False,1.0552802085876465,0.0,0.0,0.0,"(umm) Unfortunately, this one can't even fit into the not so good movies category (umm) I'll get to that in a little bit"
266791$_$4,Negative,-0.8149939179420471,0.6713307499885559,0.6713307499885559,0.2305527776479721,0.09811645746231079,Negative,-1.6666666269302368,False,0.8516727089881897,0.0,0.0,0.0,And the not so good movies The Village and Lady in the Water
266791$_$6,Neutral,0.0,0.6726296544075012,0.1266963630914688,0.6726296544075012,0.20067398250102997,Neutral,0.0,False,0.0,0.0,0.0,0.0,(umm) The movie stars Mark Wahlberg as a science teacher and Zooey Deschanel as his wife (umm) and also stars John Leguizamo as his friend
266791$_$8,Negative,-0.6052475571632385,0.5884414315223694,0.5884414315223694,0.3057456910610199,0.10581282526254654,Negative,-1.3333333730697632,False,0.7280858159065247,0.0,0.0,0.0,(umm) The cause of this is never fully explained
266791$_$11,Negative,-0.6490854620933533,0.7143664956092834,0.7143664956092834,0.08854254335165024,0.19709087908267975,Positive,1.0,True,1.649085521697998,0.0,0.0,0.0,(umm) It was probably a good idea when M
266791$_$14,Negative,-0.719174325466156,0.6684306263923645,0.6684306263923645,0.1704300045967102,0.16113929450511932,Negative,-1.3333333730697632,False,0.6141590476036072,0.0,0.0,0.0,"(umm) If that sounds exciting to you then maybe you can go check this movie out, but otherwise, don't bother"
270254$_$23,Negative,-0.5127028822898865,0.6331703066825867,0.6331703066825867,0.1938341110944748,0.17299561202526093,Negative,-1.6666666269302368,False,1.1539638042449951,0.0,0.0,0.0,"Wait to rent it if you're really desperate, buy it if you want to"
270254$_$0,Positive,0.3948080539703369,0.481968492269516,0.048043448477983475,0.469988077878952,0.481968492269516,Neutral,0.0,True,0.3948080539703369,0.0,0.0,0.0,"Hey everybody, this is Tom and today I'm going to be reviewing the movie Hancock"
270254$_$6,Negative,-0.15290997922420502,0.39479318261146545,0.39479318261146545,0.363104909658432,0.24210190773010254,Positive,0.6666666865348816,True,0.8195766806602478,0.0,0.0,0.09375,"Okay, as you can tell I'm doing this a little bit past the point when Hancock came out, but you see where I'm going with this"
270254$_$8,Negative,-1.4069584608078003,0.8802399039268494,0.8802399039268494,0.06370527297258377,0.056054797023534775,Negative,-1.3333333730697632,False,0.07362508773803711,0.0,0.0,0.0,"One, no one has ever heard of this, two, I hope nobody will remember this cause this was a bad movie"
270254$_$11,Neutral,0.0,0.48344090580940247,0.06204644963145256,0.48344090580940247,0.4545126259326935,Neutral,0.0,False,0.0,0.0,0.0,0.0,That is the story of this
270254$_$14,Neutral,0.0,0.4724530279636383,0.32617664337158203,0.4724530279636383,0.2013702392578125,Negative,-1.6666666269302368,True,1.6666666269302368,0.0,0.0,0.0,Half the time the camera was doing three-sixties
270254$_$16,Negative,-0.9669873118400574,0.7840792536735535,0.7840792536735535,0.13581602275371552,0.08010462671518326,Negative,-0.6666666865348816,False,0.3003206253051758,0.0,0.0,0.0,"(uhh) Maybe I was the only one who noticed, who knows"
272624$_$10,Negative,-1.1511741876602173,0.8051144480705261,0.8051144480705261,0.1251266747713089,0.06975895166397095,Negative,-1.6666666269302368,False,0.5154924392700195,0.0,0.0,0.0,"(uhh) There's some CGI in, CGI in (stutter) here that isn't very good and (uhh) usually there shouldn't be a problem but (uhh) it just detracts from the experience I think"
272624$_$13,Positive,0.4968486726284027,0.6422876715660095,0.2050367146730423,0.15267562866210938,0.6422876715660095,Positive,0.6666666865348816,False,0.16981801390647888,0.0,0.0,0.0,"It's a lot like the other Mummies, if you've seen those and you like them you'll probably want to just see this cause you'll like it too"
272624$_$12,Negative,-0.6201975345611572,0.6202208995819092,0.6202208995819092,0.2627106010913849,0.11706855148077011,Negative,-1.0,False,0.3798024654388428,0.0,0.0,0.0,(uhh) There's also just not that much (stutter) stuff in terms of originality
272624$_$16,Negative,-0.881786584854126,0.6943962574005127,0.6943962574005127,0.1754464954137802,0.13015730679035187,Neutral,0.0,True,0.881786584854126,0.0,0.0,0.0,"(umm) Unfortunately this one isn't in three D though, so it's not as entertaining but (stutter) I think this is strictly for Mummy fans and people that just want (uhh) some kind of escapist movie to forget about their worries for ninety minutes"
272624$_$18,Neutral,0.0,0.6048439145088196,0.1800246685743332,0.6048439145088196,0.2151314616203308,Positive,0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.0,"(uhh) In this movie they actually go to China and that's the whole dragon thing and that's why Jet Li is in it, in case you were wondering"
272624$_$2,Neutral,0.0,0.6525295376777649,0.08755297213792801,0.6525295376777649,0.2599174976348877,Neutral,0.0,False,0.0,0.0,0.0,0.0,"Now (uhh) this is a new movie (uhh) starring (stutter) Brendan Fraser, Jet Li, and Maria Bello and it's the third (uhh) movie in the, The Mummy series"
272624$_$6,Negative,-0.5013620257377625,0.4984472095966339,0.4984472095966339,0.36555957794189453,0.13599322736263275,Negative,-0.6666666865348816,False,0.16530466079711914,0.0,0.0,0.0,"(umm) This movie as as (stutter) the other ones were is is (stutter) not to be taken too seriously, it's pretty much popcorn entertainment"
272624$_$9,Negative,-0.6820295453071594,0.6676197052001953,0.6676197052001953,0.1322353035211563,0.20014500617980957,Negative,-1.0,False,0.3179704546928406,0.0,0.0,0.0,"(uhh) The movie has Jet Li in it, which is a nice surprise, but I feel that if they (uhh) could have used him more in it (uhh) it would have been movie if they did"
272624$_$8,Negative,-1.1663044691085815,0.8072945475578308,0.8072945475578308,0.11606502532958984,0.07664041966199875,Negative,-1.6666666269302368,False,0.5003621578216553,0.0,0.0,0.0,"(umm) As as (stutter) popcorn entertainment it doesn't really (uhh) (uhh) fail necessarily, but it doesn't do its job as great as say even the first Mummy"
273539$_$3,Negative,-1.192071795463562,0.8606882095336914,0.8606882095336914,0.059089839458465576,0.080221988260746,Negative,-2.6666667461395264,False,1.4745949506759644,0.0,0.0,0.0,(umm) xxx seen this with a few of my friends and I was much more soft having done so (umm) this film has little substance
273539$_$2,Neutral,0.0,0.6193346381187439,0.1286514550447464,0.6193346381187439,0.2520138919353485,Neutral,0.0,False,0.0,0.0,0.0,0.0,Vicky Cristina Barcelona
273539$_$9,Negative,-1.2369951009750366,0.86442631483078,0.86442631483078,0.06194283440709114,0.0736309215426445,Negative,-2.3333332538604736,False,1.096338152885437,0.0,0.0,0.0,"That I think worked with the film (umm) but originality wise, this movie is nothing that hasn't been made before It's just kinda sleezy (umm) waste of time completes your mind type of thing"
290546$_$3,Negative,-0.5461311340332031,0.645950436592102,0.645950436592102,0.15508754551410675,0.1989619880914688,Neutral,0.0,True,0.5461311340332031,0.0,0.0,0.0,Some of the faces looked familiar but (umm) not so much that I would be able to name them for you
290546$_$5,Negative,-0.814837634563446,0.6876888871192932,0.6876888871192932,0.22053878009319305,0.09177231788635254,Negative,-1.0,False,0.18516236543655396,0.0,0.0,0.0,(umm) Apparently her mother tries to (uhh) kill her when she's younger and (umm) it really haunts her in terms of psychologically
290546$_$7,Negative,-0.5568203330039978,0.5927955508232117,0.5927955508232117,0.2622840404510498,0.1449204385280609,Negative,-0.3333333432674408,False,0.223486989736557,0.0,0.0,0.0,"I think it's more of a a (stutter) teen flick more than anything because it revolves a lot of the, the (stutter) things are based in the high school where (uhh) Molly goes to school at"
290546$_$6,Negative,-0.3166508972644806,0.43373623490333557,0.43373623490333557,0.42009493708610535,0.1461688131093979,Neutral,0.0,True,0.3166508972644806,0.0,0.0,0.0,She has to see doctors and so forth
2S00zYaVrtc$_$10,Negative,-0.4854600131511688,0.6858686804771423,0.6858686804771423,0.1314232349395752,0.1827080398797989,Negative,-2.6666667461395264,False,2.181206703186035,0.0,0.0,0.0,The pepper spray incident was one that I will deeply regret for the rest of my life.
2S00zYaVrtc$_$12,Positive,1.0332783460617065,0.8532376289367676,0.04468865692615509,0.10207372903823853,0.8532376289367676,Positive,2.0,False,0.9667216539382935,0.0,0.0,0.0,We learned from it and we now do a better job protecting you and our campus.
2S00zYaVrtc$_$20,Positive,1.2045449018478394,0.8879124522209167,0.039526715874671936,0.0725608840584755,0.8879124522209167,Positive,1.3333333730697632,False,0.12878847122192383,0.0,0.0,0.0,Thank you for listening to this message and I look forward to our next talk.
2S00zYaVrtc$_$17,Positive,0.6118588447570801,0.6836040616035461,0.10213840007781982,0.2142575979232788,0.6836040616035461,Negative,-0.3333333432674408,True,0.9451922178268433,0.0,0.0,0.0,"Learning from these mistakes, we are moving forward to increase transparency and accountability for my administration."
2S00zYaVrtc$_$5,Positive,1.2073650360107422,0.8900105357170105,0.0371512807905674,0.072838194668293,0.8900105357170105,Positive,1.6666666269302368,False,0.45930159091949463,0.0,0.0,0.0,This is why I have worked tirelessly for everyone to have a chance at a free or affordable education to transform their lives.
2S00zYaVrtc$_$4,Positive,0.6784486770629883,0.7155418992042542,0.1313561350107193,0.15310198068618774,0.7155418992042542,Positive,1.3333333730697632,False,0.6548846960067749,0.0,0.0,0.0,This is why I have always worked hard to improve opportunities for women and other under-represented groups.
2Xt31_d0XEE$_$2,Positive,1.2107466459274292,0.8805144429206848,0.036803144961595535,0.08268234878778458,0.8805144429206848,Positive,2.0,False,0.7892533540725708,0.0,0.0,0.0,"Now Xenca has hundreds of dedicated Associates who all love selling our products, that all tried and tested to really work"
31474$_$11,Neutral,0.0,0.5335875153541565,0.20448769629001617,0.5335875153541565,0.26192474365234375,Negative,-1.3333333730697632,True,1.3333333730697632,0.0,0.0,0.0,Almost like they were reading cue cards
