sample_id,video_id,true_class,predicted_class,correct,negative_probability,neutral_probability,positive_probability,true_intensity,predicted_intensity,absolute_error
188343$_$6,188343,Positive,Neutral,False,0.20033341646194458,0.7200707793235779,0.07959581166505814,0.6666666865348816,-0.1275002509355545,0.7941669225692749
188343$_$9,188343,Positive,Negative,False,0.48276811838150024,0.18255700170993805,0.33467480540275574,1.0,-0.16000059247016907,1.1600005626678467
188343$_$8,188343,Negative,Negative,True,0.9748702049255371,0.015994396060705185,0.009135442785918713,-1.3333333730697632,-1.9212243556976318,0.5878909826278687
1HK7Nea0PFo$_$1,1HK7Nea0PFo,Neutral,Positive,False,0.13685311377048492,0.2647368013858795,0.5984100699424744,0.0,0.4587276577949524,0.4587276577949524
1HK7Nea0PFo$_$0,1HK7Nea0PFo,Positive,Positive,True,0.26443764567375183,0.1916874349117279,0.5438749194145203,0.3333333432674408,0.45660465955734253,0.12327131628990173
1HK7Nea0PFo$_$2,1HK7Nea0PFo,Neutral,Positive,False,0.03187565505504608,0.15906773507595062,0.8090566396713257,0.0,0.751373291015625,0.751373291015625
1HK7Nea0PFo$_$5,1HK7Nea0PFo,Positive,Positive,True,0.03695861995220184,0.08349118381738663,0.8795502185821533,0.6666666865348816,0.9694344997406006,0.302767813205719
216097$_$1,216097,Negative,Negative,True,0.8985686898231506,0.07717227190732956,0.024259064346551895,-1.0,-1.188213586807251,0.18821358680725098
216097$_$0,216097,Neutral,Neutral,True,0.09792035073041916,0.5871762633323669,0.3149033188819885,0.0,0.175167977809906,0.175167977809906
216097$_$3,216097,Positive,Neutral,False,0.10033170133829117,0.7545300126075745,0.14513827860355377,0.6666666865348816,0.11960183084011078,0.5470648407936096
216097$_$2,216097,Neutral,Neutral,True,0.07264217734336853,0.8438536524772644,0.08350417017936707,0.0,-0.001676240935921669,0.001676240935921669
216097$_$5,216097,Negative,Positive,False,0.140882208943367,0.35463741421699524,0.5044803619384766,-0.3333333432674408,0.485300213098526,0.8186335563659668
216097$_$4,216097,Neutral,Negative,False,0.5670344233512878,0.3551223874092102,0.07784319669008255,0.0,-0.5007503628730774,0.5007503628730774
216097$_$7,216097,Negative,Positive,False,0.18213573098182678,0.10979750007390976,0.7080667614936829,-0.3333333432674408,0.9027308225631714,1.2360641956329346
216097$_$6,216097,Positive,Neutral,False,0.12065571546554565,0.7087814807891846,0.1705627739429474,0.3333333432674408,0.06876726448535919,0.2645660638809204
216097$_$8,216097,Negative,Negative,True,0.9571799039840698,0.031239420175552368,0.011580712161958218,-1.6666666269302368,-1.4032931327819824,0.2633734941482544
223431$_$11,223431,Negative,Negative,True,0.8541647791862488,0.10022691637277603,0.0456082783639431,-1.3333333730697632,-1.076980710029602,0.25635266304016113
223431$_$10,223431,Negative,Negative,True,0.44193896651268005,0.17649608850479126,0.3815649747848511,-1.0,0.157535120844841,1.1575350761413574
223431$_$13,223431,Negative,Negative,True,0.9601126313209534,0.02583119459450245,0.014056152664124966,-2.3333332538604736,-1.7642126083374023,0.5691206455230713
223431$_$12,223431,Negative,Negative,True,0.7502135038375854,0.15396808087825775,0.0958184003829956,-0.6666666865348816,-0.9284901022911072,0.2618234157562256
223431$_$14,223431,Negative,Positive,False,0.38995984196662903,0.14824709296226501,0.46179303526878357,-0.3333333432674408,0.026614829897880554,0.35994815826416016
223431$_$1,223431,Neutral,Neutral,True,0.10185335576534271,0.7720060348510742,0.12614063918590546,0.0,0.024827230721712112,0.024827230721712112
223431$_$0,223431,Positive,Neutral,False,0.03075617365539074,0.5303186774253845,0.4389251172542572,0.3333333432674408,0.2923019826412201,0.0410313606262207
223431$_$3,223431,Positive,Neutral,False,0.0885799378156662,0.6539279818534851,0.2574920654296875,0.6666666865348816,0.26643526554107666,0.40023142099380493
223431$_$2,223431,Negative,Negative,True,0.9646847248077393,0.02106017805635929,0.014255128800868988,-1.3333333730697632,-1.7650541067123413,0.4317207336425781
223431$_$5,223431,Neutral,Negative,False,0.5053136348724365,0.41356149315834045,0.08112484216690063,0.0,-0.5282694697380066,0.5282694697380066
223431$_$4,223431,Neutral,Neutral,True,0.4358159005641937,0.48193761706352234,0.08224641531705856,0.0,-0.42964687943458557,0.42964687943458557
223431$_$7,223431,Negative,Negative,True,0.5026246905326843,0.347745805978775,0.14962950348854065,-0.6666666865348816,-0.37436679005622864,0.29229989647865295
223431$_$6,223431,Negative,Neutral,False,0.29205840826034546,0.6137865781784058,0.09415500611066818,-0.6666666865348816,-0.2902037501335144,0.3764629364013672
223431$_$9,223431,Negative,Negative,True,0.35269618034362793,0.324980229139328,0.3223235607147217,-2.0,0.12292131781578064,2.1229212284088135
223431$_$8,223431,Negative,Negative,True,0.9088764786720276,0.0502985380589962,0.0408250167965889,-2.0,-1.2503093481063843,0.7496906518936157
225770$_$11,225770,Positive,Neutral,False,0.06623199582099915,0.49269890785217285,0.4410690665245056,0.3333333432674408,0.4399787485599518,0.10664540529251099
225770$_$10,225770,Negative,Negative,True,0.9676689505577087,0.020839707925915718,0.011491362936794758,-1.6666666269302368,-1.6738414764404297,0.007174849510192871
225770$_$13,225770,Negative,Negative,True,0.8989102244377136,0.027392778545618057,0.07369694113731384,-2.0,-1.3343193531036377,0.6656806468963623
225770$_$12,225770,Negative,Negative,True,0.947191059589386,0.030071711167693138,0.022737249732017517,-1.3333333730697632,-1.5394034385681152,0.20607006549835205
225770$_$14,225770,Negative,Negative,True,0.9670172929763794,0.023590490221977234,0.00939219444990158,-1.0,-1.565605640411377,0.565605640411377
225770$_$1,225770,Positive,Negative,False,0.8199117183685303,0.13860487937927246,0.04148339852690697,0.3333333432674408,-1.0743905305862427,1.4077239036560059
225770$_$0,225770,Neutral,Neutral,True,0.07924199849367142,0.7111042141914368,0.20965372025966644,0.0,0.13853734731674194,0.13853734731674194
225770$_$3,225770,Negative,Negative,True,0.8242051005363464,0.13138540089130402,0.044409576803445816,-1.3333333730697632,-0.9285757541656494,0.40475761890411377
225770$_$2,225770,Negative,Negative,True,0.9235239624977112,0.03325282782316208,0.04322325065732002,-1.0,-1.2880337238311768,0.28803372383117676
225770$_$5,225770,Negative,Neutral,False,0.06563647091388702,0.6820955872535706,0.2522679567337036,-0.3333333432674408,0.10123662650585175,0.43456995487213135
225770$_$4,225770,Neutral,Neutral,True,0.12878699600696564,0.7893139123916626,0.08189909160137177,0.0,-0.03377678245306015,0.03377678245306015
225770$_$7,225770,Positive,Positive,True,0.1280534416437149,0.12352501600980759,0.7484215497970581,2.0,0.8458713889122009,1.1541285514831543
225770$_$6,225770,Neutral,Neutral,True,0.29749438166618347,0.5634753704071045,0.13903023302555084,0.0,-0.10249985754489899,0.10249985754489899
225770$_$9,225770,Positive,Positive,True,0.04652433469891548,0.04479198157787323,0.908683717250824,1.3333333730697632,1.6483452320098877,0.3150118589401245
225770$_$8,225770,Positive,Positive,True,0.3802943527698517,0.08751598745584488,0.532189667224884,1.0,0.6127921342849731,0.38720786571502686
236021$_$11,236021,Positive,Neutral,False,0.0580778531730175,0.7233313918113708,0.21859069168567657,0.6666666865348816,0.24553309381008148,0.4211335778236389
236021$_$10,236021,Negative,Negative,True,0.9443181157112122,0.03860896825790405,0.01707298681139946,-1.0,-1.3696879148483276,0.36968791484832764
236021$_$12,236021,Positive,Positive,True,0.1536194086074829,0.32528021931648254,0.5211004018783569,1.3333333730697632,0.5093556642532349,0.8239777088165283
236021$_$1,236021,Positive,Neutral,False,0.03009655326604843,0.874882698059082,0.09502071887254715,0.3333333432674408,0.149504616856575,0.18382872641086578
236021$_$0,236021,Neutral,Positive,False,0.04276779666543007,0.4196370840072632,0.5375950932502747,0.0,0.4501330256462097,0.4501330256462097
236021$_$3,236021,Neutral,Negative,False,0.9596832990646362,0.023502247408032417,0.016814375296235085,0.0,-1.8911237716674805,1.8911237716674805
236021$_$2,236021,Neutral,Negative,False,0.511043906211853,0.3506239354610443,0.13833218812942505,0.0,-0.26988786458969116,0.26988786458969116
236021$_$5,236021,Negative,Neutral,False,0.14658252894878387,0.6522655487060547,0.20115187764167786,-0.6666666865348816,0.11870309710502625,0.7853697538375854
236021$_$4,236021,Positive,Negative,False,0.6289511322975159,0.2916315793991089,0.07941728830337524,0.6666666865348816,-0.5363122820854187,1.2029789686203003
236021$_$7,236021,Negative,Negative,True,0.909235417842865,0.03124837391078472,0.059516094624996185,-1.3333333730697632,-1.278272271156311,0.05506110191345215
236021$_$6,236021,Negative,Negative,True,0.9513035416603088,0.0277203731238842,0.020976094529032707,-1.3333333730697632,-1.4399209022521973,0.10658752918243408
236021$_$9,236021,Negative,Positive,False,0.02996068261563778,0.06503398716449738,0.9050052762031555,-0.3333333432674408,1.2515512704849243,1.5848846435546875
236021$_$8,236021,Negative,Negative,True,0.9313048124313354,0.050529975444078445,0.01816524751484394,-2.0,-1.429219126701355,0.570780873298645
237009$_$11,237009,Negative,Negative,True,0.9025999903678894,0.06936722993850708,0.02803279459476471,-3.0,-1.4481855630874634,1.5518144369125366
237009$_$10,237009,Neutral,Neutral,True,0.1993645429611206,0.5530816912651062,0.24755382537841797,0.0,0.1370723694562912,0.1370723694562912
237009$_$12,237009,Negative,Negative,True,0.9660035967826843,0.018521931022405624,0.015474497340619564,-2.6666667461395264,-1.994489073753357,0.6721776723861694
237009$_$1,237009,Neutral,Neutral,True,0.06036819890141487,0.7800434827804565,0.1595883071422577,0.0,0.0959806963801384,0.0959806963801384
237009$_$0,237009,Positive,Neutral,False,0.030651487410068512,0.578770101070404,0.39057841897010803,0.3333333432674408,0.40039658546447754,0.06706324219703674
237009$_$3,237009,Negative,Negative,True,0.7738971710205078,0.18051598966121674,0.045586902648210526,-0.6666666865348816,-0.9145082235336304,0.24784153699874878
237009$_$2,237009,Negative,Negative,True,0.9566951394081116,0.030101586133241653,0.013203341513872147,-1.0,-1.5481640100479126,0.5481640100479126
237009$_$5,237009,Negative,Negative,True,0.9498405456542969,0.03139418736100197,0.01876525580883026,-3.0,-1.6756294965744019,1.3243705034255981
237009$_$4,237009,Positive,Positive,True,0.19563591480255127,0.0727495327591896,0.7316145896911621,0.3333333432674408,0.9630235433578491,0.6296901702880859
237009$_$7,237009,Negative,Negative,True,0.9734861254692078,0.014685189351439476,0.011828707531094551,-3.0,-1.9488704204559326,1.0511295795440674
237009$_$6,237009,Negative,Negative,True,0.9664480686187744,0.021435074508190155,0.01211687084287405,-2.6666667461395264,-1.8085942268371582,0.8580725193023682
237009$_$9,237009,Neutral,Negative,False,0.9383739233016968,0.0473678894340992,0.014258169569075108,0.0,-1.4486215114593506,1.4486215114593506
237009$_$8,237009,Negative,Positive,False,0.23375338315963745,0.21966908872127533,0.546577513217926,-0.6666666865348816,0.484320729970932,1.1509873867034912
241629$_$10,241629,Negative,Negative,True,0.9837183356285095,0.007971318438649178,0.008310392498970032,-1.6666666269302368,-2.0891308784484863,0.4224642515182495
241629$_$1,241629,Neutral,Neutral,True,0.14853383600711823,0.6845974922180176,0.1668686419725418,0.0,0.03654363378882408,0.03654363378882408
241629$_$0,241629,Positive,Positive,True,0.09562793374061584,0.2283376157283783,0.6760344505310059,1.0,0.7909874320030212,0.20901256799697876
241629$_$3,241629,Positive,Positive,True,0.07347388565540314,0.031087175011634827,0.8954389095306396,2.3333332538604736,1.7586530447006226,0.5746802091598511
241629$_$2,241629,Positive,Neutral,False,0.11436290293931961,0.7101365327835083,0.1755005568265915,0.3333333432674408,0.06959157437086105,0.26374176144599915
241629$_$5,241629,Negative,Negative,True,0.8067374229431152,0.11931866407394409,0.07394391298294067,-0.3333333432674408,-0.8489233255386353,0.5155899524688721
241629$_$4,241629,Neutral,Neutral,True,0.0753796398639679,0.8034327030181885,0.12118763476610184,0.0,0.09467381238937378,0.09467381238937378
241629$_$7,241629,Negative,Negative,True,0.9735785722732544,0.015629060566425323,0.0107923848554492,-1.6666666269302368,-1.951930046081543,0.28526341915130615
241629$_$6,241629,Negative,Negative,True,0.9749668836593628,0.017472533509135246,0.007560554891824722,-2.0,-1.833745002746582,0.16625499725341797
241629$_$9,241629,Positive,Positive,True,0.3137003779411316,0.18065302073955536,0.5056465864181519,0.3333333432674408,0.38563743233680725,0.052304089069366455
241629$_$8,241629,Negative,Negative,True,0.9687756299972534,0.01793849654495716,0.013285813853144646,-0.3333333432674408,-1.7867939472198486,1.4534605741500854
243646$_$11,243646,Negative,Negative,True,0.8756256103515625,0.09261319786310196,0.03176117315888405,-0.6666666865348816,-1.099310040473938,0.4326433539390564
243646$_$10,243646,Negative,Negative,True,0.9780212044715881,0.011299368925392628,0.010679449886083603,-2.6666667461395264,-2.017409324645996,0.6492574214935303
243646$_$12,243646,Negative,Negative,True,0.9306074380874634,0.04023445397615433,0.02915814332664013,-1.3333333730697632,-1.4321889877319336,0.09885561466217041
243646$_$1,243646,Positive,Neutral,False,0.10535163432359695,0.7188884019851685,0.1757599115371704,0.3333333432674408,0.09761159121990204,0.23572175204753876
243646$_$0,243646,Positive,Neutral,False,0.05557648092508316,0.5839873552322388,0.36043617129325867,0.3333333432674408,0.21114331483840942,0.12219002842903137
243646$_$3,243646,Neutral,Positive,False,0.025728194043040276,0.43129637837409973,0.5429754257202148,0.0,0.3918452262878418,0.3918452262878418
243646$_$2,243646,Neutral,Neutral,True,0.31687042117118835,0.5673737525939941,0.1157558336853981,0.0,-0.3151583671569824,0.3151583671569824
243646$_$7,243646,Neutral,Neutral,True,0.24875859916210175,0.5334181785583496,0.21782328188419342,0.0,0.02012590691447258,0.02012590691447258
243646$_$6,243646,Positive,Negative,False,0.5371829867362976,0.3795328140258789,0.08328423649072647,0.3333333432674408,-0.5041986107826233,0.8375319242477417
243646$_$9,243646,Neutral,Neutral,True,0.13024087250232697,0.803026020526886,0.06673315167427063,0.0,-0.15337879955768585,0.15337879955768585
243646$_$8,243646,Neutral,Neutral,True,0.19908897578716278,0.6135036945343018,0.18740737438201904,0.0,-0.058034174144268036,0.058034174144268036
247318$_$11,247318,Positive,Negative,False,0.8452461957931519,0.06261776387691498,0.09213599562644958,0.3333333432674408,-0.8568651676177979,1.190198540687561
247318$_$10,247318,Negative,Negative,True,0.9548856019973755,0.01755686104297638,0.027557559311389923,-2.0,-1.6560180187225342,0.3439819812774658
247318$_$13,247318,Negative,Negative,True,0.9731572866439819,0.01692669279873371,0.009916014038026333,-1.6666666269302368,-1.8795061111450195,0.21283948421478271
247318$_$12,247318,Negative,Negative,True,0.9569666385650635,0.02770438976585865,0.015328939072787762,-2.0,-1.5229532718658447,0.4770467281341553
247318$_$14,247318,Negative,Negative,True,0.9754117131233215,0.014724021777510643,0.009864252991974354,-1.6666666269302368,-1.9534674882888794,0.2868008613586426
247318$_$1,247318,Neutral,Neutral,True,0.07300038635730743,0.6708476543426514,0.25615194439888,0.0,0.23739835619926453,0.23739835619926453
247318$_$0,247318,Neutral,Neutral,True,0.024463409557938576,0.6454747319221497,0.3300618827342987,0.0,0.26174041628837585,0.26174041628837585
247318$_$3,247318,Negative,Negative,True,0.5739840269088745,0.32544636726379395,0.10056960582733154,-2.3333332538604736,-0.42720872163772583,1.9061245918273926
247318$_$2,247318,Negative,Negative,True,0.8076098561286926,0.11381673067808151,0.07857347279787064,-1.6666666269302368,-1.0096186399459839,0.6570479869842529
247318$_$5,247318,Negative,Negative,True,0.5475857257843018,0.2560648024082184,0.19634944200515747,-0.3333333432674408,-0.3415847718715668,0.008251428604125977
247318$_$4,247318,Negative,Negative,True,0.8219023942947388,0.14397215843200684,0.03412536159157753,-1.6666666269302368,-0.9684909582138062,0.6981756687164307
247318$_$7,247318,Negative,Negative,True,0.9623624086380005,0.02412489429116249,0.013512670062482357,-2.0,-1.5262460708618164,0.4737539291381836
247318$_$6,247318,Negative,Neutral,False,0.12974108755588531,0.6829792857170105,0.18727955222129822,-0.3333333432674408,0.04811733961105347,0.38145068287849426
247318$_$9,247318,Negative,Negative,True,0.9720264673233032,0.017559880390763283,0.01041370164602995,-1.6666666269302368,-1.8369250297546387,0.17025840282440186
247318$_$8,247318,Negative,Negative,True,0.9628141522407532,0.02456648461520672,0.012619278393685818,-1.3333333730697632,-1.4703961610794067,0.13706278800964355
252998$_$1,252998,Neutral,Neutral,True,0.12742552161216736,0.6965781450271606,0.1759963035583496,0.0,0.0866328552365303,0.0866328552365303
252998$_$0,252998,Neutral,Neutral,True,0.0725468248128891,0.6644105911254883,0.2630425989627838,0.0,0.18265335261821747,0.18265335261821747
252998$_$3,252998,Positive,Neutral,False,0.04464799910783768,0.7796221375465393,0.175729900598526,0.3333333432674408,0.20679661631584167,0.12653672695159912
